1.6553,0.6294
2.244,0.0038
2.441,0.0161
2.7857,0.0007
2.8987,0.0314
3.0257,0.0079
3.1149,0.0011
3.2486,0.0015
3.3115,0.0007
3.3699,0.0513
3.3753,0.0002
3.5765,0.0016
3.6734,0.0028
3.7362,0.1788
3.7473,0.0014
3.7885,0.0006
3.8611,0.1374
3.8842,0.0031
4.0033,0.0004
4.0313,0.0301
4.1706,0.0228
4.2206,0.0005
4.2396,0.047
4.3138,0.0947
4.4174,0.0025
4.4881,0.0241
4.5281,0.5776
4.5325,0
4.5998,0.1065
