1.975,0.458
2.4214,0.004
2.512,0
2.907,0.0399
2.9909,0.0028
3.0593,0.0325
3.3008,0.0015
3.3538,0.0148
3.4057,0.0018
3.4595,0.0019
3.5613,0.0068
3.5762,0.0153
3.6172,0.0029
3.8499,0.0157
3.9101,0.0645
3.9155,0.0938
3.9734,0.0812
4.0491,0.0591
4.06,0.0376
4.0986,0.0412
4.1227,0.0458
4.1787,0.0012
4.1817,0.0077
4.2072,0.037
4.2938,0.0088
4.4693,0.6438
4.4763,0.0278
4.4972,0.0105
4.5398,0.0375
4.5528,0.0336
