1.9452,0.5688
2.3842,0.0030
2.4682,0.0000
2.8495,0.0679
2.9602,0.0104
3.0351,0.0401
3.1965,0.0001
3.2085,0.0008
3.3014,0.0002
3.3499,0.0118
3.3546,0.0005
3.3565,0.0023
3.3848,0.0055
3.4139,0.0007
3.5410,0.0091
3.5515,0.0089
3.5826,0.0048
3.7299,0.0001
3.7314,0.0001
3.8244,0.0389
3.8565,0.0032
3.8579,0.0053
3.8808,0.0747
3.8988,0.0909
3.9565,0.0744
4.0161,0.0814
4.0364,0.0355
4.0715,0.0267
4.0955,0.0664
4.1486,0.0077
